"year","level","age_d","sex","n_d","lower_age","upper_age","deaths","deaths-adj","qx","k","q28_5","reg_year","p.qx","p.qx_p","p.qx_m","deaths_28"
2009,"bartin",21,"total",7,0,28,3,3,0.00767457114996956,0.168386624557769,0.00685508588700044,"2009 bartin",0.00796119439808513,0.0105105790686523,0.00615050051827591,18
2009,"batman",21,"total",7,0,28,5,5,0.00721251588425254,1.2643863084184,0.013850741015389,"2009 batman",0.0139875725051968,0.0176220977823219,0.0111978312027508,109
2009,"bayburt",21,"total",7,0,28,1,1,0.0089729442120878,-0.141840305870906,0.0062085438264309,"2009 bayburt",0.00727477152807963,0.00967500483674874,0.00559181890131287,11
2009,"bilecik",21,"total",7,0,28,1,1,0.00753630053337938,-0.0031149998659579,0.00581253799257122,"2009 bilecik",0.00683901723605372,0.00914032241265401,0.00523954066197084,16
2009,"bingol",21,"total",7,0,28,1,1,0.00696499917699453,2.12563445651057,0.0222761186598843,"2009 bingol",0.0193162031192927,0.023732909230998,0.0157900181780628,46
2009,"bitlis",21,"total",7,0,28,10,10,0.00460022058599772,2.92620506340707,0.0208054447546959,"2009 bitlis",0.0184827036893525,0.0227834719078855,0.0150665445649382,48
2009,"bolu",21,"total",7,0,28,0,0,0.00649668230395813,-0.0697478589732721,0.00469942871876057,"2009 bolu",0.00554509711346845,0.00752904453021785,0.00420583188853911,20
2009,"burdur",21,"total",7,0,28,0,0,0.00761584902261595,0.545305767248295,0.00908940570866845,"2009 burdur",0.0101290939161516,0.0131069781430479,0.00794064064964633,25
2009,"bursa",21,"total",7,0,28,14,14,0.00866812995828331,-0.0682060072947275,0.00639582757944269,"2009 bursa",0.00747670849543005,0.00992162822496351,0.00575571443933933,335
2009,"canakkale",21,"total",7,0,28,2,2,0.013323935450357,-0.714415124965929,0.0051758271983596,"2009 canakkale",0.00611194020304648,0.00823969028816481,0.00465627353450104,64
